
Testing FCFS
Proces: 43 [(0, 20), (2, 4), (3, 9), (3, 3), (3, 18), (5, 15), (5, 8), (8, 18), (10, 8), (10, 3), (11, 19), (11, 2), (12, 13), (13, 3), (14, 5), (14, 10), (16, 16), (17, 4), (17, 8), (18, 9), (19, 7), (19, 12), (20, 12), (20, 15), (24, 3), (25, 18), (27, 8), (27, 19), (27, 16), (28, 11), (28, 5), (29, 2), (30, 2), (30, 19), (31, 8), (34, 3), (35, 1), (35, 15), (40, 13), (41, 16), (43, 9), (45, 12), (45, 7), (46, 19), (46, 10), (48, 4), (48, 3), (48, 9), (49, 13), (50, 15), (51, 12), (53, 8), (54, 2), (54, 19), (55, 6), (57, 19), (58, 1), (64, 20), (64, 6), (64, 4), (65, 16), (67, 9), (68, 4), (68, 8), (68, 9), (69, 17), (70, 10), (70, 1), (76, 3), (76, 15), (77, 9), (77, 6), (77, 7), (80, 20), (80, 6), (80, 10), (81, 4), (81, 12), (81, 18), (81, 17), (85, 9), (86, 18), (87, 14), (87, 4), (87, 18), (89, 14), (89, 3), (91, 11), (92, 9), (93, 16), (95, 18), (95, 19), (96, 9), (97, 6), (97, 11), (97, 6), (98, 10), (98, 2), (98, 11), (98, 5)]
Proces: 44 [(0, 4), (1, 6), (2, 17), (3, 1), (4, 10), (5, 16), (6, 19), (6, 6), (7, 4), (7, 4), (8, 2), (9, 18), (10, 11), (11, 2), (11, 7), (12, 20), (13, 19), (13, 18), (13, 4), (15, 13), (15, 18), (15, 19), (16, 1), (16, 15), (17, 18), (18, 1), (19, 4), (19, 8), (20, 17), (21, 10), (21, 5), (23, 13), (23, 2), (24, 19), (24, 2), (25, 13), (28, 2), (33, 8), (33, 18), (34, 19), (34, 12), (35, 3), (38, 16), (38, 8), (42, 17), (42, 11), (43, 13), (44, 7), (45, 5), (47, 20), (48, 4), (49, 13), (50, 6), (50, 12), (51, 9), (52, 11), (53, 20), (54, 15), (54, 4), (55, 19), (58, 20), (58, 11), (58, 17), (59, 12), (63, 20), (63, 5), (63, 9), (64, 4), (65, 17), (66, 20), (68, 6), (69, 20), (70, 14), (73, 10), (74, 2), (74, 12), (75, 2), (76, 17), (76, 19), (79, 14), (82, 3), (83, 2), (84, 4), (85, 4), (85, 15), (85, 5), (85, 8), (86, 20), (86, 13), (89, 5), (89, 8), (91, 14), (93, 6), (96, 15), (97, 13), (98, 13), (98, 11), (99, 12), (99, 3), (99, 7)]
Proces: 45 [(0, 14), (0, 3), (1, 4), (1, 8), (1, 19), (3, 8), (4, 12), (5, 14), (7, 9), (8, 19), (8, 17), (9, 11), (9, 15), (9, 17), (12, 9), (14, 19), (14, 17), (14, 12), (16, 9), (16, 5), (16, 8), (18, 6), (19, 8), (20, 17), (22, 13), (24, 7), (25, 13), (28, 10), (28, 20), (28, 6), (31, 2), (32, 5), (34, 3), (34, 14), (35, 6), (35, 6), (35, 19), (35, 18), (36, 16), (38, 13), (40, 4), (40, 11), (42, 18), (43, 10), (43, 4), (45, 3), (45, 19), (47, 16), (48, 19), (49, 4), (50, 12), (51, 10), (51, 13), (52, 17), (55, 2), (56, 3), (57, 9), (57, 8), (60, 4), (61, 16), (61, 15), (61, 9), (62, 3), (63, 5), (64, 12), (67, 4), (69, 4), (69, 10), (70, 15), (71, 16), (75, 13), (75, 18), (76, 12), (78, 2), (79, 6), (79, 10), (80, 10), (80, 15), (80, 7), (80, 17), (82, 18), (82, 1), (82, 3), (86, 20), (88, 10), (88, 13), (88, 17), (88, 5), (88, 5), (89, 8), (90, 2), (91, 2), (94, 11), (94, 12), (95, 8), (96, 20), (96, 20), (98, 11), (98, 5), (99, 2)]
Proces: 46 [(0, 20), (1, 4), (1, 20), (3, 20), (3, 3), (4, 6), (7, 2), (9, 16), (9, 20), (10, 10), (10, 20), (10, 12), (11, 1), (11, 18), (11, 3), (12, 14), (17, 9), (18, 19), (19, 1), (19, 1), (20, 3), (21, 6), (22, 20), (25, 11), (26, 12), (26, 14), (27, 14), (27, 3), (29, 11), (29, 19), (29, 8), (31, 16), (34, 14), (34, 8), (35, 2), (36, 4), (39, 2), (40, 13), (40, 10), (40, 15), (41, 9), (41, 19), (43, 1), (45, 11), (46, 15), (47, 19), (48, 13), (48, 6), (48, 2), (49, 13), (49, 2), (49, 9), (49, 8), (50, 20), (50, 17), (51, 4), (52, 5), (54, 10), (58, 18), (58, 15), (61, 4), (62, 9), (63, 12), (63, 1), (65, 20), (67, 13), (68, 1), (69, 17), (72, 2), (73, 12), (73, 7), (75, 2), (75, 2), (75, 2), (76, 9), (79, 3), (79, 9), (80, 20), (81, 15), (82, 17), (82, 14), (83, 19), (83, 10), (84, 18), (84, 8), (84, 15), (85, 15), (85, 2), (87, 14), (88, 5), (89, 2), (89, 17), (89, 9), (90, 17), (91, 20), (91, 13), (94, 5), (95, 13), (96, 11), (98, 10)]
Proces: 47 [(0, 6), (0, 20), (2, 12), (2, 18), (3, 3), (3, 5), (5, 19), (5, 8), (8, 20), (8, 10), (9, 13), (9, 15), (9, 13), (9, 5), (11, 20), (13, 2), (14, 19), (14, 12), (15, 20), (17, 13), (19, 19), (19, 4), (19, 16), (21, 18), (22, 19), (23, 11), (24, 3), (25, 8), (25, 4), (27, 2), (29, 18), (29, 10), (31, 20), (32, 13), (34, 13), (34, 2), (35, 20), (36, 4), (37, 18), (37, 14), (37, 6), (38, 13), (40, 2), (40, 2), (42, 15), (42, 13), (42, 12), (43, 17), (43, 20), (45, 7), (46, 5), (46, 17), (46, 3), (47, 1), (48, 5), (48, 5), (48, 2), (48, 11), (49, 10), (49, 10), (50, 16), (50, 4), (51, 6), (51, 8), (52, 5), (55, 8), (56, 9), (56, 6), (60, 15), (62, 2), (63, 10), (66, 2), (67, 11), (68, 2), (69, 9), (70, 10), (70, 1), (71, 6), (73, 1), (75, 8), (75, 20), (76, 12), (76, 7), (77, 17), (79, 4), (80, 6), (81, 17), (81, 19), (83, 20), (86, 1), (90, 11), (91, 3), (91, 11), (92, 17), (93, 16), (94, 11), (94, 13), (95, 18), (96, 19), (98, 10)]
Proces: 48 [(0, 4), (1, 11), (1, 3), (2, 19), (2, 3), (5, 14), (9, 9), (10, 19), (12, 12), (12, 5), (13, 1), (14, 7), (14, 14), (16, 11), (17, 6), (19, 18), (21, 18), (22, 16), (22, 5), (25, 5), (27, 16), (28, 20), (29, 8), (30, 2), (30, 2), (30, 20), (31, 7), (32, 4), (32, 20), (33, 16), (33, 17), (33, 2), (34, 15), (38, 2), (43, 9), (44, 14), (44, 17), (45, 3), (45, 15), (45, 18), (47, 1), (48, 16), (48, 4), (50, 20), (50, 4), (53, 3), (53, 12), (55, 18), (55, 12), (56, 1), (58, 19), (61, 10), (62, 7), (62, 11), (65, 13), (65, 18), (65, 20), (66, 17), (66, 16), (67, 15), (69, 16), (69, 11), (70, 10), (71, 12), (71, 19), (71, 9), (71, 5), (71, 2), (72, 14), (72, 2), (72, 13), (72, 19), (74, 13), (74, 9), (76, 11), (77, 12), (77, 9), (79, 8), (79, 19), (80, 3), (81, 2), (82, 20), (83, 8), (84, 1), (86, 10), (88, 6), (89, 11), (90, 11), (91, 12), (91, 2), (92, 18), (93, 19), (93, 18), (94, 17), (95, 4), (97, 7), (97, 2), (98, 14), (98, 8), (98, 16)]
Proces: 49 [(0, 19), (1, 9), (3, 1), (4, 13), (4, 9), (8, 5), (8, 7), (9, 14), (9, 19), (11, 16), (11, 8), (12, 8), (12, 13), (16, 18), (16, 2), (16, 7), (16, 3), (17, 8), (19, 16), (19, 12), (19, 6), (19, 4), (20, 7), (21, 5), (21, 8), (22, 7), (24, 14), (24, 15), (24, 5), (27, 17), (27, 1), (28, 5), (31, 12), (33, 11), (34, 9), (35, 1), (35, 19), (36, 19), (37, 11), (37, 19), (37, 2), (38, 17), (42, 16), (45, 14), (46, 4), (47, 14), (47, 3), (49, 17), (50, 14), (51, 20), (53, 11), (55, 4), (56, 4), (57, 17), (57, 19), (58, 17), (59, 11), (60, 14), (63, 8), (63, 6), (63, 4), (68, 11), (68, 14), (68, 17), (70, 11), (70, 13), (71, 17), (72, 8), (72, 17), (72, 14), (73, 10), (73, 14), (74, 4), (75, 3), (77, 9), (78, 1), (80, 5), (80, 20), (81, 19), (81, 4), (82, 1), (82, 20), (83, 2), (84, 4), (87, 13), (87, 11), (87, 20), (89, 18), (89, 11), (90, 7), (91, 18), (93, 14), (94, 1), (95, 11), (98, 1), (98, 4), (99, 4), (99, 1), (99, 3), (99, 2)]
Proces: 50 [(1, 8), (2, 18), (3, 16), (4, 11), (5, 4), (6, 14), (6, 12), (8, 12), (9, 16), (9, 8), (9, 16), (11, 3), (12, 14), (13, 4), (13, 20), (14, 11), (14, 14), (16, 13), (17, 16), (19, 15), (19, 1), (20, 9), (21, 9), (22, 19), (24, 14), (25, 3), (25, 17), (27, 2), (28, 11), (28, 20), (31, 5), (31, 14), (32, 19), (32, 12), (32, 17), (33, 20), (33, 4), (33, 13), (34, 13), (34, 18), (35, 7), (38, 3), (38, 16), (39, 12), (40, 14), (41, 18), (41, 12), (43, 17), (47, 12), (51, 1), (52, 4), (52, 17), (54, 3), (55, 20), (55, 11), (56, 11), (56, 8), (57, 9), (58, 4), (59, 19), (62, 16), (63, 15), (64, 8), (64, 14), (65, 2), (67, 18), (68, 11), (69, 20), (71, 1), (72, 9), (72, 1), (73, 12), (74, 8), (75, 5), (76, 19), (77, 10), (78, 20), (78, 7), (78, 1), (80, 18), (83, 3), (83, 3), (85, 6), (86, 20), (87, 2), (88, 18), (88, 2), (88, 9), (90, 17), (91, 14), (92, 4), (92, 5), (92, 17), (93, 2), (93, 13), (93, 8), (97, 9), (97, 13), (97, 6), (98, 19)]
Proces: 51 [(0, 8), (1, 10), (1, 6), (2, 6), (3, 5), (3, 4), (4, 17), (5, 5), (6, 3), (8, 11), (8, 20), (8, 15), (10, 18), (10, 5), (11, 12), (12, 5), (14, 3), (14, 11), (15, 4), (16, 2), (18, 1), (19, 1), (23, 8), (25, 15), (26, 18), (28, 7), (28, 6), (28, 1), (28, 19), (30, 19), (31, 11), (31, 9), (31, 10), (31, 2), (32, 13), (34, 19), (34, 20), (36, 11), (36, 5), (37, 20), (38, 6), (38, 16), (39, 12), (40, 8), (40, 12), (42, 14), (43, 9), (44, 4), (44, 11), (45, 1), (46, 8), (46, 2), (48, 11), (48, 9), (51, 4), (52, 20), (53, 13), (54, 3), (55, 4), (55, 7), (55, 12), (58, 5), (59, 19), (59, 9), (60, 18), (60, 3), (63, 9), (63, 14), (63, 19), (63, 3), (63, 13), (64, 2), (65, 18), (66, 18), (66, 10), (66, 20), (67, 14), (68, 16), (69, 17), (69, 5), (71, 3), (71, 16), (74, 4), (75, 14), (77, 20), (80, 18), (82, 8), (84, 7), (85, 19), (86, 18), (86, 5), (87, 9), (88, 16), (89, 4), (89, 19), (90, 10), (92, 19), (97, 17), (98, 11), (99, 1)]
Proces: 52 [(0, 5), (0, 8), (2, 14), (2, 9), (4, 16), (4, 11), (5, 16), (6, 11), (6, 13), (7, 4), (9, 20), (10, 16), (12, 17), (13, 6), (14, 1), (15, 17), (17, 13), (22, 4), (23, 4), (27, 18), (31, 17), (31, 8), (32, 16), (35, 8), (37, 15), (38, 12), (38, 15), (39, 18), (40, 11), (41, 14), (41, 16), (42, 2), (44, 20), (44, 9), (47, 4), (49, 9), (50, 18), (50, 7), (51, 1), (51, 13), (51, 19), (52, 18), (52, 17), (52, 9), (53, 7), (55, 18), (56, 6), (56, 7), (57, 7), (57, 16), (58, 1), (59, 18), (59, 10), (60, 1), (61, 13), (61, 18), (62, 18), (64, 10), (64, 19), (65, 18), (67, 11), (67, 3), (67, 9), (68, 9), (68, 20), (70, 6), (70, 9), (70, 15), (70, 12), (70, 14), (70, 15), (70, 5), (71, 17), (72, 1), (74, 19), (74, 19), (75, 12), (75, 12), (75, 16), (77, 4), (83, 1), (83, 11), (85, 6), (85, 15), (85, 14), (86, 6), (86, 14), (91, 10), (92, 3), (93, 16), (93, 15), (94, 19), (94, 1), (95, 19), (96, 1), (97, 1), (97, 15), (97, 18), (99, 6), (99, 5)]
Proces: 53 [(0, 12), (1, 8), (2, 11), (4, 18), (4, 20), (5, 20), (7, 3), (8, 6), (9, 18), (9, 5), (10, 9), (11, 5), (16, 17), (17, 6), (17, 6), (18, 13), (19, 17), (19, 8), (19, 4), (19, 10), (19, 5), (19, 3), (21, 16), (21, 7), (21, 13), (23, 18), (24, 5), (25, 1), (25, 18), (26, 17), (26, 3), (26, 4), (27, 10), (29, 9), (29, 19), (29, 18), (29, 12), (33, 3), (33, 3), (33, 12), (34, 2), (34, 4), (35, 3), (36, 9), (37, 1), (41, 6), (41, 7), (41, 11), (41, 6), (44, 15), (46, 9), (46, 12), (48, 3), (48, 17), (49, 15), (51, 2), (52, 2), (52, 6), (53, 4), (55, 18), (57, 20), (58, 2), (58, 4), (60, 1), (61, 12), (61, 15), (61, 8), (61, 15), (62, 16), (64, 2), (65, 8), (66, 17), (66, 6), (67, 13), (67, 7), (69, 5), (72, 14), (72, 14), (73, 13), (74, 20), (76, 1), (77, 2), (80, 1), (80, 20), (83, 11), (85, 12), (85, 1), (87, 7), (88, 8), (88, 16), (88, 4), (89, 14), (89, 2), (90, 6), (90, 9), (91, 10), (92, 17), (92, 4), (94, 20), (97, 6)]
Proces: 54 [(4, 6), (4, 4), (4, 17), (6, 16), (6, 8), (6, 14), (7, 11), (8, 13), (10, 18), (10, 13), (11, 18), (11, 2), (12, 14), (12, 1), (16, 12), (17, 12), (17, 6), (18, 3), (18, 6), (21, 2), (22, 7), (23, 18), (24, 20), (24, 9), (25, 18), (29, 5), (29, 12), (29, 15), (30, 2), (31, 19), (33, 2), (33, 14), (35, 5), (35, 15), (37, 5), (39, 8), (41, 9), (41, 14), (41, 1), (42, 12), (43, 9), (44, 5), (44, 6), (46, 15), (46, 8), (46, 9), (48, 3), (48, 14), (49, 14), (50, 18), (50, 18), (51, 14), (52, 13), (54, 8), (56, 7), (56, 8), (57, 16), (58, 17), (60, 8), (60, 16), (60, 11), (61, 5), (62, 7), (64, 11), (64, 20), (65, 13), (66, 16), (66, 4), (68, 15), (71, 11), (71, 1), (72, 20), (75, 8), (75, 2), (76, 8), (76, 6), (77, 10), (77, 12), (78, 7), (82, 18), (83, 13), (83, 2), (84, 5), (84, 7), (84, 13), (84, 7), (85, 16), (85, 1), (89, 19), (91, 16), (91, 17), (93, 1), (95, 12), (95, 17), (96, 14), (97, 2), (98, 2), (99, 13), (99, 1), (99, 19)]
Proces: 55 [(0, 8), (0, 1), (2, 16), (3, 7), (4, 17), (5, 18), (7, 16), (7, 13), (9, 8), (10, 2), (10, 6), (12, 9), (12, 20), (12, 5), (12, 7), (13, 15), (14, 14), (16, 7), (17, 15), (19, 6), (20, 16), (20, 7), (21, 5), (25, 11), (26, 7), (27, 6), (30, 10), (31, 20), (32, 20), (35, 15), (35, 5), (37, 7), (38, 15), (40, 9), (40, 13), (40, 16), (40, 11), (43, 13), (43, 15), (45, 16), (46, 9), (48, 8), (48, 1), (48, 8), (49, 12), (49, 16), (49, 1), (51, 14), (51, 5), (52, 5), (53, 9), (53, 14), (53, 11), (54, 9), (54, 17), (54, 1), (55, 12), (55, 19), (56, 8), (56, 11), (57, 11), (57, 13), (57, 8), (57, 19), (60, 15), (60, 11), (61, 16), (64, 15), (64, 10), (66, 10), (66, 2), (68, 18), (69, 11), (69, 5), (70, 15), (70, 1), (70, 8), (71, 10), (71, 8), (71, 10), (71, 9), (73, 13), (74, 6), (74, 3), (75, 2), (75, 12), (75, 4), (76, 3), (80, 6), (82, 8), (83, 17), (84, 5), (85, 19), (89, 10), (89, 8), (93, 1), (95, 12), (98, 10), (98, 2), (98, 17)]
Proces: 56 [(1, 4), (1, 2), (3, 8), (3, 3), (4, 12), (5, 8), (6, 18), (7, 8), (8, 16), (8, 14), (9, 2), (10, 6), (10, 20), (11, 7), (11, 17), (15, 14), (19, 10), (22, 6), (23, 18), (24, 8), (25, 10), (26, 8), (26, 12), (26, 17), (28, 2), (28, 10), (30, 15), (32, 2), (32, 6), (33, 18), (34, 5), (34, 3), (35, 8), (37, 17), (38, 3), (38, 5), (38, 11), (39, 11), (41, 12), (45, 16), (45, 4), (46, 15), (48, 8), (49, 17), (50, 18), (50, 11), (51, 11), (51, 3), (51, 9), (52, 6), (52, 10), (53, 15), (53, 11), (54, 16), (54, 1), (54, 12), (54, 18), (55, 5), (56, 7), (57, 19), (60, 19), (60, 17), (60, 19), (60, 20), (61, 7), (62, 11), (63, 16), (64, 15), (65, 1), (68, 2), (69, 13), (69, 8), (70, 6), (71, 1), (71, 4), (73, 15), (75, 6), (76, 17), (77, 4), (79, 7), (80, 9), (81, 9), (81, 12), (82, 14), (82, 16), (82, 16), (82, 14), (83, 9), (89, 14), (89, 9), (90, 12), (91, 7), (92, 14), (92, 2), (92, 1), (95, 12), (96, 5), (96, 18), (97, 7), (98, 7)]
Proces: 57 [(0, 2), (0, 19), (1, 5), (2, 19), (3, 20), (5, 2), (5, 9), (5, 14), (11, 2), (12, 12), (12, 20), (12, 20), (12, 15), (14, 11), (14, 8), (15, 12), (16, 3), (16, 18), (16, 14), (17, 13), (17, 18), (17, 6), (17, 18), (18, 1), (18, 19), (18, 17), (19, 13), (20, 17), (23, 13), (23, 11), (24, 6), (24, 17), (24, 10), (24, 8), (24, 4), (24, 18), (25, 18), (26, 2), (26, 19), (27, 15), (27, 2), (31, 6), (31, 2), (31, 2), (32, 15), (33, 4), (36, 4), (37, 17), (38, 18), (38, 20), (42, 13), (43, 9), (48, 13), (51, 8), (53, 8), (53, 13), (58, 10), (59, 18), (60, 17), (60, 12), (63, 12), (63, 13), (63, 2), (65, 16), (65, 5), (65, 15), (67, 6), (67, 18), (68, 10), (69, 19), (71, 1), (72, 4), (73, 7), (73, 10), (74, 18), (74, 12), (74, 10), (77, 13), (77, 3), (77, 5), (78, 1), (79, 3), (79, 12), (80, 18), (81, 18), (81, 1), (83, 14), (85, 20), (86, 1), (86, 12), (87, 1), (87, 7), (87, 16), (89, 15), (89, 19), (90, 5), (91, 4), (97, 13), (98, 19), (99, 7)]
Proces: 58 [(0, 10), (0, 9), (0, 16), (1, 15), (1, 3), (1, 6), (2, 8), (2, 6), (2, 10), (2, 16), (3, 15), (4, 12), (5, 12), (5, 1), (7, 8), (9, 13), (10, 15), (13, 6), (15, 1), (15, 14), (17, 19), (17, 2), (18, 5), (18, 1), (19, 19), (21, 18), (21, 20), (22, 1), (24, 12), (26, 5), (26, 14), (28, 8), (31, 5), (34, 11), (34, 17), (35, 13), (35, 6), (44, 12), (46, 19), (47, 13), (47, 20), (47, 13), (48, 18), (48, 18), (49, 2), (49, 11), (50, 4), (50, 6), (50, 1), (51, 5), (52, 8), (53, 15), (53, 17), (54, 17), (55, 13), (56, 17), (57, 1), (61, 10), (61, 13), (65, 11), (66, 20), (66, 17), (66, 14), (68, 6), (69, 9), (70, 19), (71, 13), (72, 2), (73, 8), (73, 18), (73, 9), (75, 20), (75, 14), (79, 11), (80, 7), (81, 20), (81, 3), (82, 20), (83, 19), (84, 2), (85, 7), (85, 14), (85, 2), (86, 6), (87, 16), (87, 19), (88, 11), (89, 6), (90, 15), (90, 9), (90, 14), (91, 4), (92, 4), (93, 15), (93, 8), (96, 2), (97, 6), (97, 2), (97, 15), (97, 6)]
Proces: 59 [(3, 9), (3, 15), (4, 10), (4, 7), (5, 7), (5, 5), (6, 16), (6, 17), (6, 6), (7, 4), (7, 2), (7, 18), (8, 4), (10, 11), (11, 12), (13, 1), (13, 17), (15, 19), (15, 14), (16, 5), (16, 10), (16, 3), (16, 2), (16, 5), (19, 7), (20, 7), (22, 3), (23, 10), (25, 16), (26, 7), (26, 19), (26, 7), (27, 1), (32, 4), (32, 7), (33, 15), (34, 19), (34, 4), (36, 19), (37, 4), (38, 2), (39, 6), (39, 18), (41, 15), (42, 11), (44, 3), (45, 10), (46, 14), (46, 12), (47, 16), (48, 5), (49, 18), (50, 20), (50, 8), (52, 4), (57, 13), (57, 18), (57, 5), (58, 20), (58, 14), (59, 7), (59, 2), (60, 3), (61, 17), (62, 7), (62, 9), (63, 10), (65, 2), (66, 8), (68, 10), (73, 2), (74, 7), (74, 13), (74, 4), (78, 14), (78, 20), (78, 8), (79, 3), (79, 2), (81, 13), (82, 7), (84, 13), (84, 12), (84, 12), (85, 5), (85, 19), (85, 11), (85, 16), (88, 19), (90, 16), (90, 20), (91, 9), (91, 4), (92, 8), (92, 8), (92, 13), (95, 16), (97, 3), (97, 6), (98, 19)]
Proces: 60 [(1, 16), (1, 3), (1, 19), (1, 8), (1, 1), (2, 5), (2, 8), (3, 7), (5, 8), (11, 2), (11, 9), (12, 12), (13, 11), (15, 4), (15, 12), (18, 4), (19, 10), (19, 8), (21, 16), (23, 8), (23, 6), (24, 3), (27, 8), (28, 3), (28, 11), (28, 17), (29, 17), (29, 8), (31, 19), (32, 20), (36, 5), (37, 3), (38, 1), (38, 3), (38, 16), (39, 2), (39, 16), (40, 10), (40, 12), (42, 9), (43, 6), (43, 17), (45, 5), (45, 4), (46, 9), (47, 1), (48, 16), (49, 20), (52, 12), (52, 1), (53, 2), (53, 16), (53, 11), (57, 10), (57, 17), (58, 3), (59, 20), (59, 16), (61, 18), (62, 6), (66, 13), (67, 4), (68, 10), (68, 17), (68, 5), (68, 11), (72, 20), (73, 5), (74, 5), (75, 13), (76, 5), (76, 14), (77, 18), (78, 18), (79, 2), (80, 16), (81, 20), (81, 4), (82, 2), (82, 6), (83, 15), (84, 14), (85, 19), (85, 13), (87, 20), (87, 4), (90, 8), (92, 19), (93, 19), (93, 11), (94, 20), (94, 11), (94, 1), (95, 10), (95, 3), (95, 8), (97, 6), (98, 2), (99, 2), (99, 3)]
Proces: 61 [(1, 11), (2, 19), (2, 14), (2, 18), (4, 1), (5, 8), (6, 20), (7, 20), (8, 6), (10, 6), (10, 8), (11, 6), (11, 18), (13, 2), (14, 8), (14, 5), (14, 2), (16, 10), (19, 13), (20, 13), (21, 19), (24, 19), (26, 7), (28, 10), (28, 5), (29, 18), (30, 18), (30, 14), (31, 3), (33, 8), (34, 2), (35, 3), (37, 11), (37, 6), (38, 5), (39, 10), (39, 1), (42, 2), (43, 11), (47, 14), (47, 15), (48, 3), (49, 11), (49, 13), (49, 1), (50, 20), (52, 6), (53, 18), (54, 13), (55, 2), (55, 5), (56, 9), (56, 17), (58, 3), (58, 4), (60, 11), (61, 15), (61, 2), (62, 11), (62, 7), (63, 12), (63, 5), (64, 11), (65, 20), (65, 19), (65, 16), (66, 12), (67, 4), (67, 5), (67, 11), (67, 4), (69, 6), (69, 6), (71, 19), (71, 3), (71, 18), (71, 18), (71, 13), (71, 18), (72, 4), (72, 1), (72, 2), (73, 5), (73, 17), (74, 4), (74, 7), (74, 12), (79, 5), (80, 8), (81, 1), (81, 14), (82, 8), (86, 8), (87, 8), (89, 10), (90, 9), (92, 9), (92, 7), (94, 5), (99, 6)]
Proces: 62 [(1, 18), (3, 12), (6, 16), (7, 18), (8, 2), (9, 13), (9, 4), (9, 9), (9, 14), (13, 15), (13, 6), (13, 5), (13, 19), (14, 20), (16, 13), (16, 6), (16, 19), (17, 17), (17, 18), (18, 11), (18, 12), (19, 19), (19, 17), (20, 17), (21, 16), (22, 4), (22, 9), (24, 5), (25, 17), (29, 14), (30, 7), (31, 6), (33, 14), (33, 19), (35, 3), (35, 14), (35, 16), (35, 18), (37, 10), (39, 1), (39, 6), (40, 16), (41, 10), (41, 1), (41, 2), (41, 18), (42, 6), (42, 1), (43, 1), (44, 3), (44, 15), (45, 3), (45, 20), (47, 16), (48, 17), (49, 3), (50, 7), (51, 15), (51, 15), (52, 8), (54, 6), (54, 13), (55, 5), (56, 11), (58, 14), (59, 15), (59, 19), (62, 12), (62, 9), (62, 9), (63, 6), (63, 4), (64, 3), (71, 7), (74, 14), (76, 5), (77, 1), (77, 2), (78, 5), (79, 12), (80, 14), (80, 12), (81, 6), (83, 16), (84, 11), (85, 19), (87, 10), (88, 10), (88, 19), (90, 7), (91, 20), (92, 12), (94, 11), (94, 7), (94, 13), (94, 15), (97, 6), (97, 16), (98, 4), (99, 5)]
Proces: 63 [(0, 9), (1, 5), (2, 20), (2, 8), (3, 6), (3, 14), (8, 8), (9, 10), (12, 1), (13, 12), (14, 8), (15, 1), (17, 2), (17, 14), (18, 13), (20, 11), (20, 17), (21, 17), (21, 18), (22, 20), (22, 20), (23, 6), (30, 20), (30, 10), (31, 5), (32, 13), (33, 4), (35, 7), (38, 7), (39, 10), (39, 4), (41, 18), (41, 2), (42, 11), (43, 12), (43, 13), (43, 14), (43, 14), (44, 10), (45, 6), (46, 18), (47, 19), (50, 10), (51, 12), (51, 3), (51, 13), (52, 4), (52, 13), (57, 19), (57, 16), (58, 17), (59, 10), (59, 1), (59, 9), (60, 16), (60, 1), (62, 19), (62, 12), (63, 5), (65, 12), (66, 1), (66, 3), (66, 9), (67, 9), (69, 13), (70, 17), (71, 11), (72, 6), (73, 6), (73, 19), (74, 7), (75, 6), (75, 14), (76, 4), (77, 14), (79, 5), (81, 6), (81, 17), (81, 13), (82, 16), (84, 9), (85, 12), (87, 5), (87, 10), (87, 14), (87, 9), (88, 7), (88, 8), (90, 17), (91, 3), (91, 12), (91, 12), (92, 2), (93, 1), (94, 8), (95, 15), (97, 2), (97, 2), (98, 20), (99, 11)]
Proces: 64 [(1, 13), (1, 15), (2, 19), (4, 20), (4, 11), (4, 8), (4, 9), (6, 16), (6, 18), (7, 8), (8, 7), (8, 20), (9, 7), (9, 9), (10, 14), (12, 13), (13, 2), (13, 14), (16, 10), (18, 16), (19, 10), (20, 2), (20, 8), (21, 20), (25, 3), (29, 20), (30, 2), (30, 6), (31, 14), (32, 4), (33, 6), (35, 20), (37, 9), (37, 3), (38, 6), (38, 14), (38, 12), (40, 17), (40, 7), (42, 8), (44, 14), (44, 19), (45, 12), (45, 15), (46, 7), (46, 5), (46, 14), (47, 2), (47, 2), (47, 12), (49, 3), (50, 10), (50, 3), (50, 20), (51, 11), (52, 15), (52, 2), (52, 12), (54, 5), (55, 12), (56, 15), (56, 2), (60, 3), (61, 3), (61, 4), (61, 15), (62, 7), (64, 8), (65, 18), (69, 20), (70, 9), (71, 14), (73, 14), (75, 16), (75, 18), (76, 11), (77, 3), (78, 16), (79, 11), (79, 6), (80, 10), (80, 6), (80, 1), (81, 13), (84, 5), (84, 15), (84, 16), (86, 1), (86, 18), (86, 18), (90, 1), (91, 6), (92, 1), (93, 18), (95, 20), (96, 4), (96, 18), (96, 4), (99, 17), (99, 16)]
